Participant,Practice,Block,Trial,semantic,gestures,congruent,stimulus,mouse
42,false,71,0,3,1,1,g1,null
42,false,71,1,3,1,1,g2,null
42,false,71,2,3,1,1,c2,null
42,false,71,3,3,1,1,c1,null
42,false,72,0,3,1,1,c1,null
42,false,72,1,3,1,1,c2,null
42,false,72,2,3,1,1,g1,null
42,false,72,3,3,1,1,g2,null
42,false,73,0,3,1,1,g2,null
42,false,73,1,3,1,1,c2,null
42,false,73,2,3,1,1,c1,null
42,false,73,3,3,1,1,g1,null
42,false,74,0,3,1,1,c1,null
42,false,74,1,3,1,1,g2,null
42,false,74,2,3,1,1,g1,null
42,false,74,3,3,1,1,c2,null
42,false,75,0,3,1,1,c2,null
42,false,75,1,3,1,1,g1,null
42,false,75,2,3,1,1,g2,null
42,false,75,3,3,1,1,c1,null
42,false,76,0,3,1,1,g2,null
42,false,76,1,3,1,1,c1,null
42,false,76,2,3,1,1,c2,null
42,false,76,3,3,1,1,g1,null
42,false,77,0,3,1,1,g1,null
42,false,77,1,3,1,1,c1,null
42,false,77,2,3,1,1,g2,null
42,false,77,3,3,1,1,c2,null
42,false,78,0,3,1,1,c2,null
42,false,78,1,3,1,1,g2,null
42,false,78,2,3,1,1,g1,null
42,false,78,3,3,1,1,c1,null
42,false,79,0,3,1,1,g2,null
42,false,79,1,3,1,1,c1,null
42,false,79,2,3,1,1,g1,null
42,false,79,3,3,1,1,c2,null
42,false,80,0,3,1,1,c1,null
42,false,80,1,3,1,1,c2,null
42,false,80,2,3,1,1,g2,null
42,false,80,3,3,1,1,g1,null
42,true,0,0,3,2,1,g1,right
42,false,81,0,3,2,1,c1,null
42,false,81,1,3,2,1,g2,null
42,false,81,2,3,2,1,c2,null
42,false,81,3,3,2,1,g1,null
42,false,82,0,3,2,1,c1,null
42,false,82,1,3,2,1,c2,null
42,false,82,2,3,2,1,g1,null
42,false,82,3,3,2,1,g2,null
42,false,83,0,3,2,1,c1,null
42,false,83,1,3,2,1,g1,null
42,false,83,2,3,2,1,g2,null
42,false,83,3,3,2,1,c2,null
42,false,84,0,3,2,1,c2,null
42,false,84,1,3,2,1,c1,null
42,false,84,2,3,2,1,g1,null
42,false,84,3,3,2,1,g2,null
42,false,85,0,3,2,1,g1,null
42,false,85,1,3,2,1,c1,null
42,false,85,2,3,2,1,g2,null
42,false,85,3,3,2,1,c2,null
42,false,86,0,3,2,1,g1,null
42,false,86,1,3,2,1,c2,null
42,false,86,2,3,2,1,c1,null
42,false,86,3,3,2,1,g2,null
42,false,87,0,3,2,1,g1,null
42,false,87,1,3,2,1,c1,null
42,false,87,2,3,2,1,c2,null
42,false,87,3,3,2,1,g2,null
42,false,88,0,3,2,1,g2,null
42,false,88,1,3,2,1,c2,null
42,false,88,2,3,2,1,c1,null
42,false,88,3,3,2,1,g1,null
42,false,89,0,3,2,1,g2,null
42,false,89,1,3,2,1,c1,null
42,false,89,2,3,2,1,c2,null
42,false,89,3,3,2,1,g1,null
42,false,90,0,3,2,1,g2,null
42,false,90,1,3,2,1,g1,null
42,false,90,2,3,2,1,c2,null
42,false,90,3,3,2,1,c1,null
42,true,0,0,3,2,0,g1,left
42,false,91,0,3,2,0,c1,null
42,false,91,1,3,2,0,g1,null
42,false,91,2,3,2,0,g2,null
42,false,91,3,3,2,0,c2,null
42,false,92,0,3,2,0,g1,null
42,false,92,1,3,2,0,c1,null
42,false,92,2,3,2,0,g2,null
42,false,92,3,3,2,0,c2,null
42,false,93,0,3,2,0,g2,null
42,false,93,1,3,2,0,g1,null
42,false,93,2,3,2,0,c2,null
42,false,93,3,3,2,0,c1,null
42,false,94,0,3,2,0,c1,null
42,false,94,1,3,2,0,g1,null
42,false,94,2,3,2,0,c2,null
42,false,94,3,3,2,0,g2,null
42,false,95,0,3,2,0,g2,null
42,false,95,1,3,2,0,c1,null
42,false,95,2,3,2,0,c2,null
42,false,95,3,3,2,0,g1,null
42,false,96,0,3,2,0,g2,null
42,false,96,1,3,2,0,c1,null
42,false,96,2,3,2,0,c2,null
42,false,96,3,3,2,0,g1,null
42,false,97,0,3,2,0,g1,null
42,false,97,1,3,2,0,g2,null
42,false,97,2,3,2,0,c2,null
42,false,97,3,3,2,0,c1,null
42,false,98,0,3,2,0,c2,null
42,false,98,1,3,2,0,g2,null
42,false,98,2,3,2,0,c1,null
42,false,98,3,3,2,0,g1,null
42,false,99,0,3,2,0,c1,null
42,false,99,1,3,2,0,g2,null
42,false,99,2,3,2,0,c2,null
42,false,99,3,3,2,0,g1,null
42,false,100,0,3,2,0,g1,null
42,false,100,1,3,2,0,c1,null
42,false,100,2,3,2,0,c2,null
42,false,100,3,3,2,0,g2,null
42,true,0,0,3,3,0,c2,right
42,false,101,0,3,3,0,c2,null
42,false,101,1,3,3,0,g1,null
42,false,101,2,3,3,0,c1,null
42,false,101,3,3,3,0,g2,null
42,false,102,0,3,3,0,c2,null
42,false,102,1,3,3,0,g2,null
42,false,102,2,3,3,0,c1,null
42,false,102,3,3,3,0,g1,null
42,false,103,0,3,3,0,c2,null
42,false,103,1,3,3,0,c1,null
42,false,103,2,3,3,0,g2,null
42,false,103,3,3,3,0,g1,null
42,false,104,0,3,3,0,c2,null
42,false,104,1,3,3,0,c1,null
42,false,104,2,3,3,0,g2,null
42,false,104,3,3,3,0,g1,null
42,false,105,0,3,3,0,g2,null
42,false,105,1,3,3,0,c2,null
42,false,105,2,3,3,0,c1,null
42,false,105,3,3,3,0,g1,null
42,false,106,0,3,3,0,g1,null
42,false,106,1,3,3,0,g2,null
42,false,106,2,3,3,0,c2,null
42,false,106,3,3,3,0,c1,null
42,false,107,0,3,3,0,c1,null
42,false,107,1,3,3,0,g1,null
42,false,107,2,3,3,0,g2,null
42,false,107,3,3,3,0,c2,null
42,false,108,0,3,3,0,g2,null
42,false,108,1,3,3,0,g1,null
42,false,108,2,3,3,0,c2,null
42,false,108,3,3,3,0,c1,null
42,false,109,0,3,3,0,g2,null
42,false,109,1,3,3,0,c2,null
42,false,109,2,3,3,0,g1,null
42,false,109,3,3,3,0,c1,null
42,false,110,0,3,3,0,g1,null
42,false,110,1,3,3,0,g2,null
42,false,110,2,3,3,0,c1,null
42,false,110,3,3,3,0,c2,null
42,true,0,0,3,3,1,g1,right
42,false,111,0,3,3,1,g2,null
42,false,111,1,3,3,1,c1,null
42,false,111,2,3,3,1,g1,null
42,false,111,3,3,3,1,c2,null
42,false,112,0,3,3,1,c2,null
42,false,112,1,3,3,1,g1,null
42,false,112,2,3,3,1,c1,null
42,false,112,3,3,3,1,g2,null
42,false,113,0,3,3,1,g1,null
42,false,113,1,3,3,1,g2,null
42,false,113,2,3,3,1,c2,null
42,false,113,3,3,3,1,c1,null
42,false,114,0,3,3,1,c2,null
42,false,114,1,3,3,1,g1,null
42,false,114,2,3,3,1,c1,null
42,false,114,3,3,3,1,g2,null
42,false,115,0,3,3,1,c2,null
42,false,115,1,3,3,1,g1,null
42,false,115,2,3,3,1,g2,null
42,false,115,3,3,3,1,c1,null
42,false,116,0,3,3,1,c2,null
42,false,116,1,3,3,1,g1,null
42,false,116,2,3,3,1,g2,null
42,false,116,3,3,3,1,c1,null
42,false,117,0,3,3,1,c2,null
42,false,117,1,3,3,1,c1,null
42,false,117,2,3,3,1,g1,null
42,false,117,3,3,3,1,g2,null
42,false,118,0,3,3,1,c2,null
42,false,118,1,3,3,1,c1,null
42,false,118,2,3,3,1,g1,null
42,false,118,3,3,3,1,g2,null
42,false,119,0,3,3,1,g2,null
42,false,119,1,3,3,1,c1,null
42,false,119,2,3,3,1,c2,null
42,false,119,3,3,3,1,g1,null
42,false,120,0,3,3,1,c2,null
42,false,120,1,3,3,1,g1,null
42,false,120,2,3,3,1,g2,null
42,false,120,3,3,3,1,c1,null
42,true,0,0,1,2,1,c2,right
42,false,121,0,1,2,1,g2,null
42,false,121,1,1,2,1,c2,null
42,false,121,2,1,2,1,c1,null
42,false,121,3,1,2,1,g1,null
42,false,122,0,1,2,1,c2,null
42,false,122,1,1,2,1,g1,null
42,false,122,2,1,2,1,g2,null
42,false,122,3,1,2,1,c1,null
42,false,123,0,1,2,1,c1,null
42,false,123,1,1,2,1,g2,null
42,false,123,2,1,2,1,c2,null
42,false,123,3,1,2,1,g1,null
42,false,124,0,1,2,1,g2,null
42,false,124,1,1,2,1,c2,null
42,false,124,2,1,2,1,g1,null
42,false,124,3,1,2,1,c1,null
42,false,125,0,1,2,1,g1,null
42,false,125,1,1,2,1,c2,null
42,false,125,2,1,2,1,g2,null
42,false,125,3,1,2,1,c1,null
42,false,126,0,1,2,1,c2,null
42,false,126,1,1,2,1,g2,null
42,false,126,2,1,2,1,c1,null
42,false,126,3,1,2,1,g1,null
42,false,127,0,1,2,1,c1,null
42,false,127,1,1,2,1,c2,null
42,false,127,2,1,2,1,g2,null
42,false,127,3,1,2,1,g1,null
42,false,128,0,1,2,1,g1,null
42,false,128,1,1,2,1,g2,null
42,false,128,2,1,2,1,c2,null
42,false,128,3,1,2,1,c1,null
42,false,129,0,1,2,1,c1,null
42,false,129,1,1,2,1,c2,null
42,false,129,2,1,2,1,g1,null
42,false,129,3,1,2,1,g2,null
42,false,130,0,1,2,1,g1,null
42,false,130,1,1,2,1,g2,null
42,false,130,2,1,2,1,c1,null
42,false,130,3,1,2,1,c2,null
42,true,0,0,1,2,0,g1,left
42,false,131,0,1,2,0,g1,null
42,false,131,1,1,2,0,c2,null
42,false,131,2,1,2,0,c1,null
42,false,131,3,1,2,0,g2,null
42,false,132,0,1,2,0,g1,null
42,false,132,1,1,2,0,c1,null
42,false,132,2,1,2,0,c2,null
42,false,132,3,1,2,0,g2,null
42,false,133,0,1,2,0,g1,null
42,false,133,1,1,2,0,g2,null
42,false,133,2,1,2,0,c2,null
42,false,133,3,1,2,0,c1,null
42,false,134,0,1,2,0,g1,null
42,false,134,1,1,2,0,g2,null
42,false,134,2,1,2,0,c2,null
42,false,134,3,1,2,0,c1,null
42,false,135,0,1,2,0,g2,null
42,false,135,1,1,2,0,c2,null
42,false,135,2,1,2,0,c1,null
42,false,135,3,1,2,0,g1,null
42,false,136,0,1,2,0,g2,null
42,false,136,1,1,2,0,g1,null
42,false,136,2,1,2,0,c2,null
42,false,136,3,1,2,0,c1,null
42,false,137,0,1,2,0,c1,null
42,false,137,1,1,2,0,g2,null
42,false,137,2,1,2,0,g1,null
42,false,137,3,1,2,0,c2,null
42,false,138,0,1,2,0,c1,null
42,false,138,1,1,2,0,g2,null
42,false,138,2,1,2,0,c2,null
42,false,138,3,1,2,0,g1,null
42,false,139,0,1,2,0,g1,null
42,false,139,1,1,2,0,c1,null
42,false,139,2,1,2,0,g2,null
42,false,139,3,1,2,0,c2,null
42,false,140,0,1,2,0,c2,null
42,false,140,1,1,2,0,g2,null
42,false,140,2,1,2,0,g1,null
42,false,140,3,1,2,0,c1,null
42,true,0,0,1,3,0,c2,right
42,false,141,0,1,3,0,g2,null
42,false,141,1,1,3,0,c2,null
42,false,141,2,1,3,0,g1,null
42,false,141,3,1,3,0,c1,null
42,false,142,0,1,3,0,g2,null
42,false,142,1,1,3,0,c2,null
42,false,142,2,1,3,0,g1,null
42,false,142,3,1,3,0,c1,null
42,false,143,0,1,3,0,g2,null
42,false,143,1,1,3,0,c1,null
42,false,143,2,1,3,0,g1,null
42,false,143,3,1,3,0,c2,null
42,false,144,0,1,3,0,g2,null
42,false,144,1,1,3,0,c2,null
42,false,144,2,1,3,0,g1,null
42,false,144,3,1,3,0,c1,null
42,false,145,0,1,3,0,c2,null
42,false,145,1,1,3,0,c1,null
42,false,145,2,1,3,0,g2,null
42,false,145,3,1,3,0,g1,null
42,false,146,0,1,3,0,g2,null
42,false,146,1,1,3,0,c2,null
42,false,146,2,1,3,0,g1,null
42,false,146,3,1,3,0,c1,null
42,false,147,0,1,3,0,g2,null
42,false,147,1,1,3,0,c2,null
42,false,147,2,1,3,0,c1,null
42,false,147,3,1,3,0,g1,null
42,false,148,0,1,3,0,c1,null
42,false,148,1,1,3,0,g1,null
42,false,148,2,1,3,0,g2,null
42,false,148,3,1,3,0,c2,null
42,false,149,0,1,3,0,c2,null
42,false,149,1,1,3,0,g1,null
42,false,149,2,1,3,0,c1,null
42,false,149,3,1,3,0,g2,null
42,false,150,0,1,3,0,c2,null
42,false,150,1,1,3,0,g1,null
42,false,150,2,1,3,0,g2,null
42,false,150,3,1,3,0,c1,null
42,true,0,0,1,3,1,g2,left
42,false,151,0,1,3,1,c1,null
42,false,151,1,1,3,1,c2,null
42,false,151,2,1,3,1,g1,null
42,false,151,3,1,3,1,g2,null
42,false,152,0,1,3,1,c2,null
42,false,152,1,1,3,1,g1,null
42,false,152,2,1,3,1,g2,null
42,false,152,3,1,3,1,c1,null
42,false,153,0,1,3,1,g2,null
42,false,153,1,1,3,1,c2,null
42,false,153,2,1,3,1,c1,null
42,false,153,3,1,3,1,g1,null
42,false,154,0,1,3,1,c1,null
42,false,154,1,1,3,1,g2,null
42,false,154,2,1,3,1,c2,null
42,false,154,3,1,3,1,g1,null
42,false,155,0,1,3,1,g2,null
42,false,155,1,1,3,1,g1,null
42,false,155,2,1,3,1,c1,null
42,false,155,3,1,3,1,c2,null
42,false,156,0,1,3,1,g2,null
42,false,156,1,1,3,1,c2,null
42,false,156,2,1,3,1,c1,null
42,false,156,3,1,3,1,g1,null
42,false,157,0,1,3,1,g1,null
42,false,157,1,1,3,1,g2,null
42,false,157,2,1,3,1,c2,null
42,false,157,3,1,3,1,c1,null
42,false,158,0,1,3,1,c2,null
42,false,158,1,1,3,1,c1,null
42,false,158,2,1,3,1,g2,null
42,false,158,3,1,3,1,g1,null
42,false,159,0,1,3,1,c2,null
42,false,159,1,1,3,1,g1,null
42,false,159,2,1,3,1,c1,null
42,false,159,3,1,3,1,g2,null
42,false,160,0,1,3,1,c2,null
42,false,160,1,1,3,1,g1,null
42,false,160,2,1,3,1,c1,null
42,false,160,3,1,3,1,g2,null
42,true,0,0,1,1,1,g1,right
42,false,161,0,1,1,1,c2,null
42,false,161,1,1,1,1,g1,null
42,false,161,2,1,1,1,g2,null
42,false,161,3,1,1,1,c1,null
42,false,162,0,1,1,1,g2,null
42,false,162,1,1,1,1,c2,null
42,false,162,2,1,1,1,c1,null
42,false,162,3,1,1,1,g1,null
42,false,163,0,1,1,1,c2,null
42,false,163,1,1,1,1,c1,null
42,false,163,2,1,1,1,g1,null
42,false,163,3,1,1,1,g2,null
42,false,164,0,1,1,1,c1,null
42,false,164,1,1,1,1,g1,null
42,false,164,2,1,1,1,g2,null
42,false,164,3,1,1,1,c2,null
42,false,165,0,1,1,1,g1,null
42,false,165,1,1,1,1,c2,null
42,false,165,2,1,1,1,c1,null
42,false,165,3,1,1,1,g2,null
42,false,166,0,1,1,1,g1,null
42,false,166,1,1,1,1,c2,null
42,false,166,2,1,1,1,c1,null
42,false,166,3,1,1,1,g2,null
42,false,167,0,1,1,1,c2,null
42,false,167,1,1,1,1,g2,null
42,false,167,2,1,1,1,c1,null
42,false,167,3,1,1,1,g1,null
42,false,168,0,1,1,1,c1,null
42,false,168,1,1,1,1,g2,null
42,false,168,2,1,1,1,g1,null
42,false,168,3,1,1,1,c2,null
42,false,169,0,1,1,1,c1,null
42,false,169,1,1,1,1,g2,null
42,false,169,2,1,1,1,c2,null
42,false,169,3,1,1,1,g1,null
42,false,170,0,1,1,1,g2,null
42,false,170,1,1,1,1,c2,null
42,false,170,2,1,1,1,c1,null
42,false,170,3,1,1,1,g1,null
42,true,0,0,1,1,0,c2,left
42,false,171,0,1,1,0,g1,null
42,false,171,1,1,1,0,c2,null
42,false,171,2,1,1,0,g2,null
42,false,171,3,1,1,0,c1,null
42,false,172,0,1,1,0,g2,null
42,false,172,1,1,1,0,c2,null
42,false,172,2,1,1,0,c1,null
42,false,172,3,1,1,0,g1,null
42,false,173,0,1,1,0,g2,null
42,false,173,1,1,1,0,c1,null
42,false,173,2,1,1,0,g1,null
42,false,173,3,1,1,0,c2,null
42,false,174,0,1,1,0,c2,null
42,false,174,1,1,1,0,c1,null
42,false,174,2,1,1,0,g2,null
42,false,174,3,1,1,0,g1,null
42,false,175,0,1,1,0,g2,null
42,false,175,1,1,1,0,c1,null
42,false,175,2,1,1,0,g1,null
42,false,175,3,1,1,0,c2,null
42,false,176,0,1,1,0,g2,null
42,false,176,1,1,1,0,g1,null
42,false,176,2,1,1,0,c1,null
42,false,176,3,1,1,0,c2,null
42,false,177,0,1,1,0,c1,null
42,false,177,1,1,1,0,g2,null
42,false,177,2,1,1,0,c2,null
42,false,177,3,1,1,0,g1,null
42,false,178,0,1,1,0,c2,null
42,false,178,1,1,1,0,g2,null
42,false,178,2,1,1,0,c1,null
42,false,178,3,1,1,0,g1,null
42,false,179,0,1,1,0,g1,null
42,false,179,1,1,1,0,c1,null
42,false,179,2,1,1,0,g2,null
42,false,179,3,1,1,0,c2,null
42,false,180,0,1,1,0,g2,null
42,false,180,1,1,1,0,c1,null
42,false,180,2,1,1,0,c2,null
42,false,180,3,1,1,0,g1,null
43,true,0,0,3,3,0,c2,left
43,false,1,0,3,3,0,g2,null
43,false,1,1,3,3,0,c1,null
43,false,1,2,3,3,0,c2,null
43,false,1,3,3,3,0,g1,null
43,false,2,0,3,3,0,g1,null
43,false,2,1,3,3,0,c2,null
43,false,2,2,3,3,0,g2,null
43,false,2,3,3,3,0,c1,null
43,false,3,0,3,3,0,g2,null
43,false,3,1,3,3,0,c2,null
43,false,3,2,3,3,0,c1,null
43,false,3,3,3,3,0,g1,null
43,false,4,0,3,3,0,g2,null
43,false,4,1,3,3,0,g1,null
43,false,4,2,3,3,0,c1,null
43,false,4,3,3,3,0,c2,null
43,false,5,0,3,3,0,c2,null
43,false,5,1,3,3,0,g1,null
43,false,5,2,3,3,0,c1,null
43,false,5,3,3,3,0,g2,null
43,false,6,0,3,3,0,c1,null
43,false,6,1,3,3,0,c2,null
43,false,6,2,3,3,0,g1,null
43,false,6,3,3,3,0,g2,null
43,false,7,0,3,3,0,c1,null
43,false,7,1,3,3,0,g2,null
43,false,7,2,3,3,0,g1,null
43,false,7,3,3,3,0,c2,null
43,false,8,0,3,3,0,g2,null
43,false,8,1,3,3,0,g1,null
43,false,8,2,3,3,0,c2,null
43,false,8,3,3,3,0,c1,null
43,false,9,0,3,3,0,g2,null
43,false,9,1,3,3,0,c1,null
43,false,9,2,3,3,0,c2,null
43,false,9,3,3,3,0,g1,null
43,false,10,0,3,3,0,c1,null
43,false,10,1,3,3,0,c2,null
43,false,10,2,3,3,0,g1,null
43,false,10,3,3,3,0,g2,null
43,true,0,0,3,3,1,g2,left
43,false,11,0,3,3,1,g1,null
43,false,11,1,3,3,1,c2,null
43,false,11,2,3,3,1,g2,null
43,false,11,3,3,3,1,c1,null
43,false,12,0,3,3,1,g1,null
43,false,12,1,3,3,1,g2,null
43,false,12,2,3,3,1,c1,null
43,false,12,3,3,3,1,c2,null
43,false,13,0,3,3,1,g1,null
43,false,13,1,3,3,1,g2,null
43,false,13,2,3,3,1,c2,null
43,false,13,3,3,3,1,c1,null
43,false,14,0,3,3,1,g1,null
43,false,14,1,3,3,1,c2,null
43,false,14,2,3,3,1,g2,null
43,false,14,3,3,3,1,c1,null
43,false,15,0,3,3,1,g2,null
43,false,15,1,3,3,1,c1,null
43,false,15,2,3,3,1,g1,null
43,false,15,3,3,3,1,c2,null
43,false,16,0,3,3,1,c1,null
43,false,16,1,3,3,1,g1,null
43,false,16,2,3,3,1,g2,null
43,false,16,3,3,3,1,c2,null
43,false,17,0,3,3,1,g1,null
43,false,17,1,3,3,1,c1,null
43,false,17,2,3,3,1,c2,null
43,false,17,3,3,3,1,g2,null
43,false,18,0,3,3,1,c2,null
43,false,18,1,3,3,1,g2,null
43,false,18,2,3,3,1,g1,null
43,false,18,3,3,3,1,c1,null
43,false,19,0,3,3,1,g2,null
43,false,19,1,3,3,1,c1,null
43,false,19,2,3,3,1,g1,null
43,false,19,3,3,3,1,c2,null
43,false,20,0,3,3,1,g1,null
43,false,20,1,3,3,1,g2,null
43,false,20,2,3,3,1,c1,null
43,false,20,3,3,3,1,c2,null
43,true,0,0,3,1,1,c1,left
43,false,21,0,3,1,1,g2,null
43,false,21,1,3,1,1,g1,null
43,false,21,2,3,1,1,c1,null
43,false,21,3,3,1,1,c2,null
43,false,22,0,3,1,1,c2,null
43,false,22,1,3,1,1,c1,null
43,false,22,2,3,1,1,g2,null
43,false,22,3,3,1,1,g1,null
43,false,23,0,3,1,1,c1,null
43,false,23,1,3,1,1,c2,null
43,false,23,2,3,1,1,g1,null
43,false,23,3,3,1,1,g2,null
43,false,24,0,3,1,1,g1,null
43,false,24,1,3,1,1,g2,null
43,false,24,2,3,1,1,c2,null
43,false,24,3,3,1,1,c1,null
43,false,25,0,3,1,1,c1,null
43,false,25,1,3,1,1,g2,null
43,false,25,2,3,1,1,g1,null
43,false,25,3,3,1,1,c2,null
43,false,26,0,3,1,1,c2,null
43,false,26,1,3,1,1,g2,null
43,false,26,2,3,1,1,c1,null
43,false,26,3,3,1,1,g1,null
43,false,27,0,3,1,1,c2,null
43,false,27,1,3,1,1,g2,null
43,false,27,2,3,1,1,g1,null
43,false,27,3,3,1,1,c1,null
43,false,28,0,3,1,1,c1,null
43,false,28,1,3,1,1,g1,null
43,false,28,2,3,1,1,c2,null
43,false,28,3,3,1,1,g2,null
43,false,29,0,3,1,1,c1,null
43,false,29,1,3,1,1,c2,null
43,false,29,2,3,1,1,g1,null
43,false,29,3,3,1,1,g2,null
43,false,30,0,3,1,1,c1,null
43,false,30,1,3,1,1,c2,null
43,false,30,2,3,1,1,g2,null
43,false,30,3,3,1,1,g1,null
43,true,0,0,3,1,0,g2,left
43,false,31,0,3,1,0,c2,null
43,false,31,1,3,1,0,c1,null
43,false,31,2,3,1,0,g1,null
43,false,31,3,3,1,0,g2,null
43,false,32,0,3,1,0,c2,null
43,false,32,1,3,1,0,g1,null
43,false,32,2,3,1,0,c1,null
43,false,32,3,3,1,0,g2,null
43,false,33,0,3,1,0,c2,null
43,false,33,1,3,1,0,c1,null
43,false,33,2,3,1,0,g2,null
43,false,33,3,3,1,0,g1,null
43,false,34,0,3,1,0,c1,null
43,false,34,1,3,1,0,g2,null
43,false,34,2,3,1,0,g1,null
43,false,34,3,3,1,0,c2,null
43,false,35,0,3,1,0,g2,null
43,false,35,1,3,1,0,c1,null
43,false,35,2,3,1,0,g1,null
43,false,35,3,3,1,0,c2,null
43,false,36,0,3,1,0,g2,null
43,false,36,1,3,1,0,c1,null
43,false,36,2,3,1,0,g1,null
43,false,36,3,3,1,0,c2,null
43,false,37,0,3,1,0,c1,null
43,false,37,1,3,1,0,g1,null
43,false,37,2,3,1,0,c2,null
43,false,37,3,3,1,0,g2,null
43,false,38,0,3,1,0,c2,null
43,false,38,1,3,1,0,c1,null
43,false,38,2,3,1,0,g1,null
43,false,38,3,3,1,0,g2,null
43,false,39,0,3,1,0,g1,null
43,false,39,1,3,1,0,c1,null
43,false,39,2,3,1,0,g2,null
43,false,39,3,3,1,0,c2,null
43,false,40,0,3,1,0,g2,null
43,false,40,1,3,1,0,g1,null
43,false,40,2,3,1,0,c2,null
43,false,40,3,3,1,0,c1,null
43,true,0,0,3,2,0,g2,right
43,false,41,0,3,2,0,g2,null
43,false,41,1,3,2,0,c2,null
43,false,41,2,3,2,0,g1,null
43,false,41,3,3,2,0,c1,null
43,false,42,0,3,2,0,g1,null
43,false,42,1,3,2,0,g2,null
43,false,42,2,3,2,0,c2,null
43,false,42,3,3,2,0,c1,null
43,false,43,0,3,2,0,g1,null
43,false,43,1,3,2,0,c2,null
43,false,43,2,3,2,0,g2,null
43,false,43,3,3,2,0,c1,null
43,false,44,0,3,2,0,g1,null
43,false,44,1,3,2,0,c2,null
43,false,44,2,3,2,0,c1,null
43,false,44,3,3,2,0,g2,null
43,false,45,0,3,2,0,c1,null
43,false,45,1,3,2,0,c2,null
43,false,45,2,3,2,0,g2,null
43,false,45,3,3,2,0,g1,null
43,false,46,0,3,2,0,c1,null
43,false,46,1,3,2,0,g2,null
43,false,46,2,3,2,0,g1,null
43,false,46,3,3,2,0,c2,null
43,false,47,0,3,2,0,g2,null
43,false,47,1,3,2,0,g1,null
43,false,47,2,3,2,0,c1,null
43,false,47,3,3,2,0,c2,null
43,false,48,0,3,2,0,c1,null
